Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Median age - persons (years),Net internal migration (no.),Net overseas migration (no.),Median household income (weekly $),Median employee income ($),Median total income ($),Unemployment rate (%),Participation rate (%),Completed year 12 (%),Bachelor degree (%),Number of jobs,State,Migration total,Opportunity score,Pressure score
53080,Dundas,2025,735.0,520.344861660079,42.209981718464356,-1.0,6.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,5.0,53.466012963270735,57.95537643343859
53150,East Fremantle,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1138.0,51362.68905317535,49669.19890151097,3.5,65.6,66.0,24.0,38781.39796843893,WA,514.0800455889565,74.23259099218879,69.6435100548446
53150,East Fremantle,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1331.0,51362.68905317535,49669.19890151097,5.8,65.4,70.3,26.6,38781.39796843893,WA,514.0800455889565,71.82275220209407,70.04653481801563
53150,East Fremantle,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,514.0800455889565,53.466012963270735,58.5769486455044
53150,East Fremantle,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,6538.0,WA,514.0800455889565,45.25594149908592,58.5769486455044
53150,East Fremantle,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,62766.0,61260.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,6488.0,WA,514.0800455889565,60.33197606780788,58.5769486455044
53150,East Fremantle,2020,8035.0,2560.2,44.0,0.0978320637077612,513.9822135252488,829.5825716026812,64343.0,63220.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,6436.0,WA,514.0800455889565,60.67018447731427,75.83554927704836
53150,East Fremantle,2021,8064.0,2569.5,44.3,-3.0,-30.0,1471.0,66898.0,68294.0,4.1,65.0,73.3,28.2,6687.0,WA,-33.0,81.86305467841116,76.63702841947814
53150,East Fremantle,2022,8079.0,2574.2,44.2,-10.0,39.0,829.5825716026812,68402.0,70176.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,7354.0,WA,29.0,61.81942828652153,67.68946318763504
53150,East Fremantle,2023,8258.0,2631.3,43.7,-1.0,205.0,829.5825716026812,72786.0,72792.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,7418.0,WA,204.0,61.97565231843111,69.32815356489945
53150,East Fremantle,2024,8404.0,2677.8,43.2,-25.0,182.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,157.0,53.466012963270735,68.89936845604122
53150,East Fremantle,2025,8426.0,2684.8,42.209981718464356,-88.0,121.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,33.0,53.466012963270735,61.448811700182816
53220,East Pilbara,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1489.0,51362.68905317535,49669.19890151097,2.0,69.1,34.5,7.3,38781.39796843893,WA,514.0800455889565,52.775469503074625,70.18780122984877
53220,East Pilbara,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1506.0,51362.68905317535,49669.19890151097,4.2,68.0,37.6,7.1,38781.39796843893,WA,514.0800455889565,51.13553265747049,70.19611101878013
53220,East Pilbara,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,514.0800455889565,53.466012963270735,58.5769486455044
53220,East Pilbara,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,4817.0,WA,514.0800455889565,44.70915738740236,58.5769486455044
53220,East Pilbara,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,80126.0,77961.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,4419.0,WA,514.0800455889565,61.23940501911251,58.5769486455044
53220,East Pilbara,2020,10533.0,491.5932673267327,34.2,0.0978320637077612,513.9822135252488,829.5825716026812,72211.0,70886.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,5414.0,WA,514.0800455889565,61.357404021937846,41.331228186804054
